coverage_ratio,crop_path,image_id,source_path,split,status
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000083.jpg,83,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_134153_jpg.rf.273fa3dbad649a778ee51ba7669ad3b6.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000084.jpg,84,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153124_jpg.rf.198ff08043b0bdf09bcf5fd96174d94f.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000085.jpg,85,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153455_jpg.rf.df9f410ecb58cc7f4f3873943bfdc934.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000086.jpg,86,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_134206_jpg.rf.14ddde2b118501d4a46c6f367c9254f9.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000087.jpg,87,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_134558_jpg.rf.9f6fd1db92bd915e6af490a7bdd13432.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000088.jpg,88,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153411_jpg.rf.1c56583051ffa489dd06ed4bf8779038.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000089.jpg,89,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_134235_jpg.rf.525df5ea2aeb1bc04f43aa07a6e6e769.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000090.jpg,90,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153140_jpg.rf.3adb3bfa6883afa8a75506b6e74556ca.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000091.jpg,91,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_134434_jpg.rf.ec4f2d69818269af6f80ffffb2e80741.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000092.jpg,92,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153427_jpg.rf.dcf9270ea324d44a4416c01aafb24ec5.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000093.jpg,93,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250312_130853_jpg.rf.f583c871eedd16f90be2ca2c3742abc7.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000094.jpg,94,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135517_jpg.rf.d0a76cca948be84e71a9ddf18348b7a0.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000095.jpg,95,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_140009_jpg.rf.5f34dabb90712b770f94c1b512322ba2.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000096.jpg,96,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153158_jpg.rf.5acbdc86fcdec8dd33900d872cc3b532.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000097.jpg,97,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_134952_jpg.rf.99ae37f09956974e19671395844a0433.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000098.jpg,98,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135440_jpg.rf.6b08be57279007342e97b2e6037d971d.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000099.jpg,99,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153844_jpg.rf.095d4519b048fa84958d8dd559167f5c.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000100.jpg,100,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135943_jpg.rf.7c33c6decc2e2b9e1353c1fd2cbd432c.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000101.jpg,101,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_140151_jpg.rf.c1190e478b4d4e7f82277666c1887613.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000102.jpg,102,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135935_jpg.rf.d422929bfa0f85a169d569ff9ceca998.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000103.jpg,103,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154550_jpg.rf.5578f85de1cf7f3e570ea79e9983a1e0.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000104.jpg,104,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250312_130809_jpg.rf.ec2bd979d43cb23a9f7edd02bb4c7d64.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000105.jpg,105,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135957_jpg.rf.3ca6c13a49e74c6c915caf146873fd56.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000106.jpg,106,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153126_jpg.rf.f3616880afe180030ee9b8fbbaec38c1.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000107.jpg,107,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153911_jpg.rf.01c0dd2dc7e55cd098bb577c24b78ade.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000108.jpg,108,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154328_jpg.rf.8b87c01d5e33dd44ab44ed167475cf20.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000109.jpg,109,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153900_jpg.rf.66bbab34f1cdada5afe0ddeb87e6d6b0.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000110.jpg,110,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135141_jpg.rf.00f9a93c6dd940d5307be18fcb101b6e.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000111.jpg,111,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154153_jpg.rf.5e5a09415bec1284c943275db7a5dbe1.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000112.jpg,112,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_141517_jpg.rf.289dafe7d34821ddd996c39aa1418cf0.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000113.jpg,113,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_140206_jpg.rf.5fcf59b916880a7dfebc0509065c1fac.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000114.jpg,114,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153653_jpg.rf.ce386486ff5bd7056595bfd541d70191.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000115.jpg,115,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135510_jpg.rf.d248c8db76bd7ef61cd9bf53097b9da0.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000116.jpg,116,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_140252_jpg.rf.0b48328c32739dc1b5a36bb81432d9d3.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000117.jpg,117,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153700_jpg.rf.c309e18dd36e02c52c669f6c039c79e1.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000118.jpg,118,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154814_jpg.rf.ccde166f4ead13692905429409bc9954.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000119.jpg,119,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153149_jpg.rf.fe0941b7b4c8426e81a1b2c97ecf707d.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000120.jpg,120,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153142_jpg.rf.caf5e01b118434c3709ce502b04f8f53.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000121.jpg,121,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_140642_jpg.rf.5159d66ecc290f5f3f4b3aa6ed847dd9.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000122.jpg,122,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_134357_jpg.rf.dbe11ef9a4f7c49cb993f9ae83c1d4c4.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000123.jpg,123,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_134422_jpg.rf.c0310ce1c0373845570d8c270fd8f663.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000124.jpg,124,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153713_jpg.rf.4690c3ac44f03c2177d6255fffde2f08.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000125.jpg,125,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154609_jpg.rf.01edbf7eca11ed81b00c43af1331c955.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000126.jpg,126,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153409_jpg.rf.9264f16b0db62c0f10d13c33c5a10fc3.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000127.jpg,127,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_140414_jpg.rf.ec3952d662bdac46a988233ae0365d29.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000128.jpg,128,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154829_jpg.rf.82fa971cde89a7d76825d452253067eb.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000129.jpg,129,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_141334_jpg.rf.b0b66fcbd00ba42a07b8080d03b2c2f2.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000130.jpg,130,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_134909_jpg.rf.637e9bf246bd681203fa0c1bdb053895.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000131.jpg,131,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153849_jpg.rf.e79d575c728fca1793d8557287b633a1.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000132.jpg,132,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135217_jpg.rf.519a7da933ce7aec3b1587094c60dbb5.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000133.jpg,133,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_134432_jpg.rf.ae7b26ad620186a300ffe0698762bada.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000134.jpg,134,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135953_jpg.rf.4f81a9f5f18b73bea3a8e473cba9d01b.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000135.jpg,135,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250312_123853_jpg.rf.a4c7f707a98adf19c10bbce393f3a9d1.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000136.jpg,136,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\IMG_0076_JPEG.rf.24b374f5a7966e8e6c6979c928956891.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000137.jpg,137,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_140107_jpg.rf.b94641a7f783e1bf206f61c1becaae6f.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000138.jpg,138,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153144_jpg.rf.74a3cf1b50e796d4dc4013783fc5c51b.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000139.jpg,139,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_140927_jpg.rf.c8fd5c2169251687067387460c944468.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000140.jpg,140,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153704_jpg.rf.92a133de52354a4c223a7ea5745866c1.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000141.jpg,141,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_140712_jpg.rf.2f5618defd527423eb53999e909394e2.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000142.jpg,142,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153450_jpg.rf.e286784e1122fd284382524046221b6b.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000143.jpg,143,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135157_jpg.rf.64dd2649647c57ba5116b3f2f3040e34.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000144.jpg,144,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154548_jpg.rf.60305b994d48c37802f1cb1dcca541f0.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000145.jpg,145,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_140618_jpg.rf.1bfc4fc73e59f823752354f35856d19d.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000146.jpg,146,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_141243_jpg.rf.fbc1e997f8779f120349c3baf50b1ac9.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000147.jpg,147,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_141018_jpg.rf.832a5a2901139c6bbfe2dfc8116ee70c.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000148.jpg,148,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135022_jpg.rf.c77c0e56e23e514904b4b3c23b23aca6.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000149.jpg,149,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250211_160604_jpg.rf.01323ec675d50194730cfb9258ae0a82.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000150.jpg,150,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\IMG_0077_JPEG.rf.46d94b286f925d6867af7d14f95de2f1.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000151.jpg,151,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250312_130843_jpg.rf.56996cfc672ec45adde29731e7d7f90a.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000152.jpg,152,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_140956_jpg.rf.9b24631c8bd3c99f70228b04c7e271fd.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000153.jpg,153,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250312_130830_jpg.rf.aeb84eb1bcbcc85c9bf882912c1a8865.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000154.jpg,154,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_134347_jpg.rf.17ab47e83eee80c420970cb9ed7b9ef7.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000155.jpg,155,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135233_jpg.rf.87fc63a7c01b343f76512a29946910f2.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000156.jpg,156,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_141308_jpg.rf.43b409fab0929d2397edca3653184ada.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000157.jpg,157,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250312_130859_jpg.rf.b2eb42ba68eba307b51fdf344ab80d33.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000158.jpg,158,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_140114_jpg.rf.b08558780114175035f43ae93c9efb12.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000159.jpg,159,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_141612_jpg.rf.1369a3b4ac8b09c47093549ffd6819ad.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000160.jpg,160,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135541_jpg.rf.170d1717f314dfd54e06449e69900425.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000161.jpg,161,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_140008_jpg.rf.106808f99a00cbc70a84f934a66f8b08.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000162.jpg,162,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153958_jpg.rf.17fa411998ede95e14f7bd8c899254cf.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000163.jpg,163,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135939_jpg.rf.b20f16027baf1515de93c072754cfec1.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000164.jpg,164,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_134757_jpg.rf.d974527de331e3fed1b457a24d8fa639.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000165.jpg,165,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_140739_jpg.rf.fd90620b48ea9c715d2176961b4eea8e.jpg,train,ok
